time	V(n001)
9.425992884964072e-003	2.431066e-003
9.428116328409376e-003	2.394150e-003
9.431561887510950e-003	2.293925e-003
9.437069023254871e-003	2.038135e-003
9.445446044180751e-003	1.474777e-003
9.455211669180751e-003	7.035423e-004
9.462601057548510e-003	1.692439e-004
9.466510537076419e-003	-6.204409e-005
9.469204470987501e-003	-1.937131e-004
9.471165515344226e-003	-2.737845e-004
9.472697906634414e-003	-3.266383e-004
9.474599492728664e-003	-3.800599e-004
9.476351112310292e-003	-4.172009e-004
9.478699021902100e-003	-4.488615e-004
9.482502318139978e-003	-4.573445e-004
9.488543520867216e-003	-3.730622e-004
9.497562687047689e-003	-9.130342e-005
9.507328312047689e-003	2.606272e-004
9.513594043463690e-003	4.152488e-004
9.517175583778601e-003	4.557341e-004
9.519681605878424e-003	4.587986e-004
9.521519949611331e-003	4.467790e-004
9.523138791680893e-003	4.258378e-004
9.524729723004057e-003	3.956536e-004
9.526399534886794e-003	3.536875e-004
9.528777755742591e-003	2.758950e-004
9.532629163416701e-003	1.067154e-004
9.538741228435163e-003	-2.582141e-004
9.547841707609601e-003	-9.453389e-004
9.557607332609601e-003	-1.698805e-003
9.563718215109590e-003	-2.081274e-003
9.567259702670718e-003	-2.248640e-003
9.569742305069039e-003	-2.337606e-003
9.573194992981014e-003	-2.419228e-003
9.576436649256549e-003	-2.449505e-003
9.578838097246651e-003	-2.442819e-003
9.582726338568090e-003	-2.381088e-003
9.588107716306001e-003	-2.201302e-003
9.596103501915070e-003	-1.781359e-003
9.605869126915070e-003	-1.167872e-003
9.612919733531474e-003	-7.744238e-004
9.616722477472098e-003	-6.100159e-004
9.619355986975798e-003	-5.220088e-004
9.621277863750541e-003	-4.725383e-004
9.622837736015017e-003	-4.419814e-004
9.624480679745426e-003	-4.193227e-004
9.626306920385758e-003	-4.057335e-004
9.628627160133550e-003	-4.060413e-004
9.632386494980156e-003	-4.470591e-004
9.638362740877230e-003	-6.047232e-004
9.647306540169235e-003	-9.874095e-004
9.657072165169235e-003	-1.444074e-003
9.663478762841942e-003	-1.665120e-003
9.667097676553930e-003	-1.738499e-003
9.669625457479479e-003	-1.762949e-003
9.671478144237579e-003	-1.765789e-003
9.674637401855727e-003	-1.740030e-003
9.676365209280467e-003	-1.709395e-003
9.678721944028544e-003	-1.648873e-003
9.682539253027509e-003	-1.506641e-003
9.688601119449266e-003	-1.181262e-003
9.697644095061164e-003	-5.425732e-004
9.707409720061164e-003	1.792112e-004
9.713630421439568e-003	5.555723e-004
9.717200205914812e-003	7.183456e-004
9.719699364992226e-003	8.043964e-004
9.721533177387861e-003	8.517811e-004
9.723155232236004e-003	8.821656e-004
9.724758929706704e-003	9.013694e-004
9.726410392847376e-003	9.097999e-004
9.728795409396106e-003	9.017411e-004
9.732657596730848e-003	8.394417e-004
9.738785506025300e-003	6.279721e-004
9.745102096888732e-003	2.991244e-004
9.752095924338256e-003	-1.320041e-004
9.758412489889120e-003	-5.154505e-004
9.764068756481531e-003	-8.043126e-004
9.767498302136819e-003	-9.388245e-004
9.769914888170908e-003	-1.011206e-003
9.771693904766531e-003	-1.051676e-003
9.773352195443045e-003	-1.079225e-003
9.774920540897802e-003	-1.096068e-003
9.776470466316743e-003	-1.103853e-003
9.778893073634441e-003	-1.098475e-003
9.782814843756931e-003	-1.045949e-003
9.789030109814178e-003	-8.646848e-004
9.798247287586262e-003	-4.501177e-004
9.808012912586261e-003	7.528137e-006
9.813896194963307e-003	2.040919e-004
9.817380638917038e-003	2.720551e-004
9.819829704613911e-003	2.942113e-004
9.821630335785410e-003	2.960639e-004
9.823275848045595e-003	2.867111e-004
9.824792698599028e-003	2.686108e-004
9.826422946227790e-003	2.389836e-004
9.828815819071546e-003	1.765796e-004
9.832690465323772e-003	2.958933e-005
9.838836672014234e-003	-3.064740e-004
9.847975986144656e-003	-9.621128e-004
9.857741611144655e-003	-1.690969e-003
9.863777464619326e-003	-2.059571e-003
9.867299914651965e-003	-2.223105e-003
9.869771348519581e-003	-2.310568e-003
9.873221893072994e-003	-2.391742e-003
9.876454410841616e-003	-2.422667e-003
9.878866972765320e-003	-2.417072e-003
9.882772828162257e-003	-2.357599e-003
9.888964797653374e-003	-2.148289e-003
9.898155812518603e-003	-1.652477e-003
9.907921437518603e-003	-1.055830e-003
9.913562531610853e-003	-7.623798e-004
9.917845319427073e-003	-5.926798e-004
9.920232701223041e-003	-5.227408e-004
9.921931556341995e-003	-4.846906e-004
9.923638425877880e-003	-4.566311e-004
9.925992884964067e-003	-4.349563e-004
9.928116328409368e-003	-4.323677e-004
9.931561887510938e-003	-4.615187e-004
9.937069023254853e-003	-5.861486e-004
9.945446044180724e-003	-9.102864e-004
9.955211669180723e-003	-1.346818e-003
9.962601057548499e-003	-1.592409e-003
9.966510537076411e-003	-1.660114e-003
9.969204470987494e-003	-1.675145e-003
9.971165515344219e-003	-1.668449e-003
9.972697906634404e-003	-1.652476e-003
9.974599492728652e-003	-1.619307e-003
9.976351112310287e-003	-1.575597e-003
9.978699021902092e-003	-1.497364e-003
9.982502318139967e-003	-1.324536e-003
9.988543520867197e-003	-9.454543e-004
9.997562687047663e-003	-2.137826e-004
